shiftSinceLineset,motionSinceLineset,snap_motion_gap,init_rel_y_dis,end_rel_y_dis,overall_y_change,init_rel_x_dis,end_rel_x_dis,overall_x_change,motion_s_avg,frames_in_motion,swapped_side,y_dis_travel_pos,y_dis_travel_neg,swapped_y_dir,x_dis_travel_pos,x_dis_travel_neg,inMotionAtBallSnap,init_tackle_dis,end_tackle_dis
0,1,0,1366,666,700,-151,-216,65,234.66666666666666,30,0,7,703,0,31,101,1,1057,360
0,1,32,2,216,-214,-715,-512,-203,96.31111111111112,45,0,283,56,1,216,28,0,-269,-90
0,1,32,738,-904,1642,-214,-199,-15,316.07547169811323,53,1,6,1670,0,125,76,0,487,608
1,1,41,1310,3,1307,-260,-708,448,252.46428571428572,56,0,24,1327,0,8,473,0,1002,-302
0,1,0,724,-770,1494,-293,-286,-7,353.3809523809524,42,1,3,1483,0,18,21,1,411,448
0,1,14,8,-220,228,-618,-535,-83,149.66666666666666,42,1,183,426,1,146,72,0,-308,-77
0,1,0,831,-727,1558,-119,-386,267,518.53125,32,1,11,1562,0,6,273,1,528,394
0,1,0,1488,1004,484,-220,-189,-31,204.33333333333334,24,0,0,484,0,47,21,1,1166,679
0,1,0,392,-643,1035,-231,-248,17,351.23333333333335,30,1,6,1055,0,19,71,1,119,317
0,1,59,94,-13,107,-344,-733,389,120.46341463414635,41,0,2,120,0,47,445,0,-221,-289
0,1,0,1896,1017,879,-265,-268,3,269.84375,32,0,5,881,0,6,12,1,1624,743
0,1,12,748,-410,1158,-262,-278,16,317.2972972972973,37,1,5,1161,0,67,77,0,477,77
0,1,6,744,1351,-607,-356,-304,-52,283.8695652173913,23,0,603,0,0,62,0,0,417,1027
0,1,0,693,-809,1502,-257,-225,-32,327.04347826086956,46,1,8,1504,0,60,32,1,382,500
0,1,0,1185,535,650,-196,-300,104,373.1111111111111,18,0,4,650,0,5,112,1,875,226
0,1,4,16,-197,213,-720,-491,-229,111.13253012048193,83,1,251,446,1,338,124,0,-285,-80
0,1,32,1896,1250,646,-61,-156,95,175.64102564102564,39,0,40,702,0,8,113,0,1608,967
0,1,36,1166,751,415,-267,-247,-20,124.54838709677419,31,0,6,414,0,20,31,0,870,475
0,1,21,521,360,161,-236,-182,-54,67.19047619047619,21,0,18,177,0,6,35,0,248,95
0,1,5,226,-1013,1239,-262,-144,-118,278.4117647058824,51,1,67,1304,0,148,31,0,-66,692
0,1,0,1526,1081,445,-170,-143,-27,187.375,24,0,5,448,0,23,7,1,1240,792
0,1,45,22,238,-216,-734,-481,-253,122.76,25,0,208,5,0,232,2,0,-296,-84
0,1,0,722,-597,1319,-195,-202,7,282.59574468085106,47,1,4,1331,0,56,86,1,404,313
0,1,0,1018,1215,-197,-180,-212,32,307.3333333333333,54,0,914,731,1,57,102,1,693,876
0,1,0,223,-224,447,-455,-459,4,157.09677419354838,31,1,4,471,0,78,85,0,-61,-71
0,1,0,531,-1,532,-159,-194,35,331.2448979591837,49,1,550,1089,1,38,89,1,270,-262
0,1,33,302,236,66,-499,-418,-81,91.1842105263158,38,0,126,182,1,117,126,0,610,562
0,1,0,882,-295,1177,-139,-190,51,526.7826086956521,23,1,19,1192,0,7,132,1,-574,621
0,1,28,623,-881,1504,-243,-150,-93,322.3958333333333,48,1,12,1513,0,121,38,0,-297,1211
0,1,0,2,29,-27,-471,-229,-242,256.3658536585366,41,0,502,475,1,319,72,1,-283,-277
0,1,34,10,-257,267,-759,-371,-388,142.77777777777777,27,1,10,287,0,277,6,0,-290,-25
1,1,24,1210,4,1206,-123,-755,632,271.66,50,0,3,1204,0,8,652,0,871,-268
0,1,43,190,1718,-1528,-484,-162,-322,260.75384615384615,65,0,1580,46,0,346,27,0,-79,1449
0,1,72,870,1428,-558,-119,-159,40,196.8,35,0,693,21,0,10,41,0,566,1265
0,1,0,1430,-141,1571,-166,-223,57,299.60377358490564,53,1,20,1580,0,47,119,1,1128,-155
0,1,0,794,-508,1302,-211,-307,96,383.29411764705884,34,1,13,1292,0,8,115,1,-473,820
0,1,12,1859,492,1367,-176,-166,-10,339.65,40,0,1,1364,0,59,53,0,-1544,-175
0,1,0,293,-1258,1551,-247,-141,-106,462.54285714285714,35,1,4,1559,0,123,25,0,0,1556
0,1,0,217,-515,732,-496,-666,170,422.1904761904762,21,1,15,750,0,6,282,1,-96,216
0,1,0,1101,690,411,-169,-115,-54,150.5185185185185,27,0,0,411,0,45,0,1,-791,-380
0,1,0,764,860,-96,-225,-26,-199,206.6086956521739,46,0,502,412,1,134,80,0,1086,1178
0,1,9,1106,681,425,-198,-96,-102,181.70833333333334,24,0,1,425,0,92,2,0,-812,-387
0,1,0,922,634,288,-154,8,-162,149.2608695652174,23,0,10,313,0,66,41,0,622,329
0,1,18,442,195,247,-82,-350,268,139.4090909090909,44,0,113,354,1,13,338,0,129,-108
0,1,27,482,694,-212,-167,-173,6,118.77777777777777,18,0,230,4,0,29,38,0,197,410
0,1,13,441,427,14,-239,-246,7,225.5952380952381,42,0,480,497,1,6,27,0,132,120
1,1,51,882,875,7,-160,-38,-122,31.2,5,0,12,24,1,53,33,0,557,560
0,1,0,459,535,-76,-177,-44,-133,39.3125,32,0,137,50,1,97,75,1,194,260
1,1,35,1142,1165,-23,-203,-97,-106,74.25,8,0,37,12,1,49,37,0,877,890
0,1,41,930,30,900,-214,-627,413,156.48529411764707,68,0,40,925,0,2,530,0,654,-253
0,1,25,1,-11,12,-784,-633,-151,98.59649122807018,57,0,35,68,1,310,293,0,-255,-253
0,1,72,1090,1176,-86,-380,39,-419,50.39325842696629,89,0,225,189,1,143,116,0,880,905
0,1,63,1406,1447,-41,-388,15,-403,103.19047619047619,105,0,580,490,1,168,143,0,1034,1136
0,1,32,211,81,130,-469,-129,-340,158.15,20,0,2,147,0,298,13,0,490,361
0,1,8,1159,619,540,-145,-93,-52,182.75862068965517,29,0,9,538,0,54,57,0,-880,-339
0,1,0,932,-1446,2378,-189,-136,-53,412.33898305084745,59,1,32,2399,0,149,105,0,662,1166
0,1,0,1311,-174,1485,-136,-88,-48,308.2448979591837,49,1,4,1515,0,40,100,1,1031,-88
1,1,37,1083,1870,-787,-37,-79,42,145.83333333333334,54,0,797,8,0,24,87,0,816,1594
0,1,0,912,-446,1358,-150,-656,506,357.05,40,1,9,1368,0,37,553,1,592,170
1,1,72,436,1009,-573,-183,-153,-30,131.9047619047619,42,0,604,16,0,48,53,0,169,733
1,1,51,795,1497,-702,-81,-61,-20,195.88888888888889,36,0,714,25,0,42,36,0,475,1186
1,1,55,1137,198,939,-182,-522,340,237.95238095238096,42,0,17,933,0,20,371,0,870,-78
1,1,26,1319,-4,1323,-195,-760,565,278.1320754716981,53,1,5,1338,0,14,585,0,1008,-285
0,1,49,245,-191,436,-225,-366,141,273.45,20,1,17,437,0,23,225,0,-31,-127
0,1,16,10,223,-213,-798,-407,-391,187.04545454545453,22,0,247,10,0,345,14,0,-266,-42
0,1,34,2007,465,1542,-242,-88,-154,319.4166666666667,48,0,23,1559,0,67,32,0,1735,196
1,1,19,1554,1171,383,-291,-215,-76,142.23076923076923,26,0,4,372,0,70,7,0,-1238,-861
1,1,24,198,70,128,-477,-218,-259,154.72222222222223,18,0,5,148,0,252,5,0,514,380
0,1,13,227,-467,694,-475,-231,-244,229.47058823529412,34,1,4,703,0,225,1,0,-70,156
0,1,22,783,-499,1282,-207,-180,-27,307.42857142857144,42,1,22,1306,0,41,60,0,470,203
0,1,0,1187,558,629,-167,-201,34,393.9805825242718,103,0,1662,2288,1,187,267,1,877,251
0,1,29,226,-204,430,-521,-511,-10,153.60714285714286,28,1,31,439,0,60,68,0,-64,-104
0,1,16,15,1429,-1414,-391,-164,-227,393.9189189189189,37,0,1408,0,0,226,2,0,-278,1134
0,1,0,895,-403,1298,-175,-280,105,555.5,24,1,9,1298,0,32,147,1,560,93
0,1,39,511,-497,1008,-233,-225,-8,297.0857142857143,35,1,13,1029,0,88,82,0,201,162
0,1,9,1574,222,1352,-237,-516,279,276.33846153846156,65,0,221,1563,0,59,347,0,1255,-95
1,1,23,485,331,154,-204,-298,94,99.73333333333333,15,0,28,157,1,2,106,0,166,14
1,1,9,939,1218,-279,-59,-71,12,158.33333333333334,18,0,286,23,0,4,33,0,646,923
0,1,3,429,-846,1275,-248,-50,-198,406.96875,32,1,0,1266,0,112,8,0,123,528
0,1,0,1640,830,810,-182,-298,116,320.46153846153845,26,0,1,812,0,19,140,1,1347,532
0,1,0,8,157,-149,-493,-252,-241,218.05714285714285,35,0,423,264,1,266,33,1,-294,-146
0,1,4,811,843,-32,-219,-198,-21,255.6206896551724,58,0,766,733,1,33,46,0,503,535
0,1,28,844,-602,1446,-189,-90,-99,316.0,46,1,16,1439,0,137,111,0,537,292
0,1,5,502,-702,1204,-184,-105,-79,299.5121951219512,41,1,0,1201,0,107,31,0,204,385
1,1,36,22,-205,227,-594,-511,-83,76.75,48,1,63,276,1,140,43,0,-257,-54
0,1,7,1058,-760,1818,-167,-172,5,389.02127659574467,47,1,0,1815,0,86,103,0,785,452
0,1,0,1831,1007,824,-236,-248,12,225.60526315789474,38,0,1,816,0,121,135,1,1532,708
0,1,0,1011,-826,1837,-151,-259,108,435.7906976744186,43,1,5,1843,0,109,216,1,672,503
0,1,0,1085,-342,1427,-211,-312,101,501.0689655172414,29,1,10,1426,0,20,124,1,754,28
0,1,0,260,654,-394,-420,-110,-310,166.24137931034483,29,0,402,9,0,274,2,0,-54,331
0,1,0,871,866,5,-36,269,-305,91.66666666666667,3,0,2,13,0,25,5,1,581,580
0,1,0,1030,659,371,-104,180,-284,116.875,32,0,3,370,0,34,35,0,740,373
0,1,0,712,-54,766,-307,-456,149,303.25454545454545,55,1,434,1190,1,32,195,0,395,-293
0,1,0,700,-428,1128,-232,-250,18,540.2857142857143,21,1,0,1123,0,9,31,1,370,118
0,1,28,204,230,-26,-547,-488,-59,50.888888888888886,9,0,37,2,0,54,6,0,-126,-98
0,1,6,28,-568,596,-304,-163,-141,234.17857142857142,28,1,1,594,0,136,1,0,-278,252
0,1,0,496,513,-17,-176,-156,-20,87.0,3,0,23,16,1,20,2,1,225,239
0,1,0,935,486,449,-208,-253,45,346.0,14,0,10,461,0,7,57,1,626,181
0,1,0,511,-540,1051,-173,-152,-21,267.8974358974359,39,1,2,1049,0,96,80,0,173,210
0,1,0,789,1934,-1145,-193,-166,-27,302.8421052631579,38,0,1163,11,0,24,10,1,504,1653
0,1,12,450,399,51,-214,-219,5,190.61702127659575,47,0,426,479,1,27,78,0,144,87
0,1,53,725,483,242,-161,-197,36,129.0909090909091,22,0,32,264,0,37,82,0,431,185
0,1,0,914,-490,1404,-169,-219,50,548.5769230769231,26,1,2,1417,0,39,97,1,605,134
0,1,0,912,-461,1373,-208,-161,-47,449.4516129032258,31,1,6,1382,0,21,64,1,621,160
0,1,0,1497,523,974,-189,-78,-111,261.86486486486484,37,0,18,985,0,73,61,0,1199,222
0,1,32,1196,238,958,-276,-394,118,220.65454545454546,55,0,104,1064,0,58,285,0,871,-96
1,1,11,836,-887,1723,-254,-166,-88,312.0,55,1,2,1727,0,127,48,0,571,568
1,1,0,257,-208,465,-476,-420,-56,168.86206896551724,29,1,6,489,0,100,57,0,-8,-111
0,1,0,1223,219,1004,-287,-516,229,238.0222222222222,45,0,49,1035,0,10,250,1,912,-95
0,1,50,852,-930,1782,-209,-150,-59,359.82,50,1,11,1779,0,138,86,0,560,625
0,1,0,1447,523,924,-211,-82,-129,231.92857142857142,42,0,32,958,0,129,71,0,1130,196
1,1,67,237,122,115,-462,-228,-234,95.91304347826087,23,0,19,121,0,211,2,0,-67,-188
1,1,41,39,501,-462,-216,-212,-4,205.92592592592592,27,0,498,33,0,70,79,0,-265,191
0,1,0,1105,1116,-11,-113,290,-403,125.0,3,0,2,2,1,36,0,1,794,795
0,1,0,777,728,49,-70,363,-433,168.0,4,0,2,38,0,65,0,1,440,401
0,1,8,972,-652,1624,-188,-73,-115,385.04651162790697,43,1,0,1650,0,101,109,0,633,334
0,1,0,1093,1176,-83,-207,-98,-109,125.0,7,0,85,12,0,27,14,1,731,816
0,1,3,1178,278,900,-353,-439,86,143.58064516129033,93,0,181,1081,0,107,283,0,816,-82
0,1,24,322,-281,603,-569,-463,-106,228.07407407407408,27,1,25,616,0,61,43,0,-3,-73
0,1,24,260,-1521,1781,-267,-91,-176,390.1914893617021,47,1,13,1815,0,101,8,0,-52,1176
0,1,39,705,-1112,1817,-242,-117,-125,330.25454545454545,55,1,10,1823,0,141,48,0,349,777
0,1,0,511,494,17,-60,-77,17,22.705882352941178,17,0,30,30,1,55,78,1,195,178
0,1,0,261,484,-223,249,-155,404,131.83333333333334,18,0,209,9,0,59,11,0,-21,203
0,1,9,46,-80,126,-261,-192,-69,132.16666666666666,12,0,2,128,0,73,3,0,-240,-187
0,1,46,232,-251,483,-538,-493,-45,213.91304347826087,23,1,8,503,0,82,41,0,-153,-60
0,1,8,741,-1299,2040,-252,-176,-76,333.655737704918,61,1,4,2041,0,140,76,0,429,938
0,1,11,1250,998,252,-93,-101,8,148.76470588235293,17,0,5,258,0,6,19,0,871,621
0,1,0,944,404,540,-203,-240,37,176.25806451612902,31,0,9,541,0,13,59,1,-1244,-707
0,1,108,107,253,-146,-546,-579,33,102.38888888888889,18,0,178,35,1,19,37,0,-247,-93
0,1,0,851,-376,1227,-270,-303,33,485.0769230769231,26,1,16,1251,0,17,53,1,568,51
0,1,0,785,-317,1102,-217,-280,63,432.2692307692308,26,1,14,1111,0,6,73,1,489,-23
0,1,26,1051,1034,17,-230,-224,-6,38.0,1,0,7,17,1,4,5,0,761,743
0,1,0,889,455,434,-105,-122,17,172.7674418604651,43,0,165,561,1,39,133,0,519,121
0,1,0,869,-409,1278,-168,-162,-6,260.4313725490196,51,1,29,1299,0,76,72,0,473,84
0,1,0,272,-198,470,-481,-615,134,418.6666666666667,12,1,9,470,0,2,136,1,-95,-137
0,1,0,1769,502,1267,-220,-197,-23,324.5128205128205,39,0,15,1280,0,43,23,0,1402,136
0,1,21,964,545,419,-198,-155,-43,128.2,30,0,12,425,0,25,10,0,670,254
0,1,0,1746,1362,384,-228,-97,-131,325.8333333333333,12,0,6,392,0,6,9,1,1462,1073
0,1,33,1113,962,151,-117,-125,8,70.10526315789474,19,0,9,148,0,15,37,0,813,665
0,1,0,877,-758,1635,-238,-78,-160,282.12068965517244,58,1,4,1637,0,44,47,0,560,453
0,1,0,772,-1346,2118,-192,-81,-111,291.986301369863,73,1,15,2129,0,139,108,0,411,978
0,1,0,581,236,345,-240,-282,42,323.09090909090907,11,0,4,348,0,4,62,1,168,-171
0,1,20,964,-1274,2238,-191,-152,-39,340.42424242424244,66,1,4,2243,0,158,121,0,618,908
0,1,0,260,-678,938,-463,-188,-275,265.8918918918919,37,1,8,959,0,267,2,0,-86,291
0,1,72,1309,1639,-330,-140,-79,-61,132.1304347826087,23,0,327,16,0,2,34,0,964,1289
0,1,11,220,-657,877,-482,-179,-303,253.31428571428572,35,1,2,860,0,209,3,0,-106,356
1,1,32,246,-264,510,-414,-463,49,132.29032258064515,62,1,38,579,0,187,251,0,-64,-102
0,1,0,1531,991,540,-114,-133,19,241.5909090909091,22,0,2,548,0,23,37,1,1221,677
0,1,0,12,172,-160,-389,-273,-116,202.53488372093022,43,0,478,320,1,220,101,1,-296,-136
0,1,0,2054,1340,714,-275,-122,-153,338.8181818181818,22,0,11,734,0,42,12,1,1780,1050
1,1,25,1587,285,1302,-198,-523,325,331.8292682926829,41,0,2,1318,0,22,438,0,1235,-65
0,1,0,1425,1237,188,-110,-71,-39,119.55555555555556,18,0,16,190,0,4,51,1,1046,867
0,1,0,1745,1270,475,-255,-187,-68,309.4375,16,0,10,481,0,37,14,1,1464,989
0,1,33,365,503,-138,-263,-154,-109,136.28571428571428,14,0,148,13,0,108,4,0,54,193
0,1,0,430,144,286,-213,-302,89,232.30769230769232,13,0,4,276,0,6,97,1,142,-145
0,1,3,1322,361,961,-162,-230,68,187.11764705882354,51,0,0,953,0,3,80,0,1038,84
0,1,170,1926,2122,-196,-113,-68,-45,105.2489270386266,233,0,1295,1149,1,277,365,0,1610,1784
0,1,0,293,284,9,-475,-387,-88,68.84,150,0,503,418,1,303,357,0,-123,-110
0,1,175,1162,1217,-55,-66,12,-78,119.8452380952381,168,0,914,934,1,374,426,0,846,879
0,1,0,495,743,-248,-82,75,-157,131.0,18,0,248,15,0,23,31,0,168,416
0,1,0,717,-549,1266,-189,-71,-118,313.3170731707317,41,1,11,1275,0,122,122,0,405,249
0,1,0,946,114,832,-147,-728,581,364.42857142857144,28,0,15,848,0,8,595,1,635,-199
0,1,0,1898,1395,503,-338,-248,-90,202.92,25,0,3,509,0,80,4,1,1550,1042
0,1,0,599,-821,1420,-221,-361,140,311.82608695652175,46,1,0,1416,0,2,146,1,297,484
0,1,0,1485,1001,484,-136,-93,-43,216.58333333333334,24,0,2,522,0,15,37,1,1218,695
0,1,0,1995,1345,650,-271,-197,-74,221.9655172413793,29,0,4,650,0,52,4,1,1637,987
0,1,0,439,-635,1074,-261,-239,-22,289.6578947368421,38,1,3,1075,0,41,27,0,117,344
0,1,0,547,-23,570,-162,-458,296,199.66666666666666,36,1,48,620,0,25,342,0,277,-270
0,1,0,464,431,33,-89,-121,32,22.5,12,0,29,28,1,28,70,1,141,132
0,1,0,1556,671,885,-253,-192,-61,295.93333333333334,30,0,2,889,0,64,8,1,1211,321
0,1,1,949,448,501,-285,-253,-32,218.75,24,0,20,523,0,45,18,0,650,147
0,1,27,1,224,-223,-791,-555,-236,109.66666666666667,30,0,263,42,0,233,15,0,-279,-65
0,1,0,1519,646,873,-206,-160,-46,332.9230769230769,26,0,7,870,0,41,4,1,1232,361
0,1,0,1155,645,510,-172,-257,85,143.38888888888889,36,0,3,500,0,2,91,1,845,338
0,1,34,453,1520,-1067,-287,-134,-153,400.5,28,0,1069,6,0,144,6,0,116,1188
0,1,0,469,466,3,-251,-257,6,23.0,15,0,47,46,1,19,19,1,167,167
0,1,0,1066,121,945,-175,-768,593,339.75757575757575,33,0,11,956,0,2,595,1,744,-207
0,1,7,640,-754,1394,-206,-115,-91,313.1363636363636,44,1,2,1369,0,96,81,0,333,420
0,1,0,1577,1184,393,-216,-149,-67,257.06666666666666,15,0,8,384,0,12,2,1,1272,883
0,1,0,184,-199,383,-539,-456,-83,202.95238095238096,21,1,38,420,0,40,46,1,-103,-102
0,1,43,210,233,-23,-307,-376,69,77.95454545454545,44,0,105,104,1,105,183,0,-109,-91
0,1,0,1768,1348,420,-264,-217,-47,149.92592592592592,27,0,0,417,0,42,2,1,1438,1015
0,1,16,286,-263,549,-451,-463,12,116.50819672131148,61,1,8,558,0,180,194,0,-44,-80
0,1,48,144,553,-409,-259,-215,-44,227.75,20,0,426,33,0,64,25,0,-186,228
0,1,0,23,23,0,-765,-750,-15,38.5,10,0,15,11,1,43,34,1,-272,-271
0,1,0,796,582,214,-195,-221,26,206.0909090909091,11,0,9,200,0,2,101,1,485,286
0,1,0,648,-933,1581,-169,-111,-58,374.13953488372096,43,1,0,1575,0,129,73,1,309,603
0,1,0,228,332,-104,-617,-557,-60,57.27272727272727,22,0,117,0,0,48,44,1,-91,29
0,1,0,2099,1482,617,-172,-187,15,285.90909090909093,22,0,2,619,0,25,47,1,1802,1182
0,1,0,1256,619,637,-183,-318,135,471.85714285714283,14,0,4,644,0,2,147,1,915,285
0,1,82,971,1102,-131,-185,-178,-7,58.23529411764706,17,0,125,14,0,10,31,0,644,760
0,1,6,507,180,327,-234,-491,257,179.53846153846155,26,0,21,337,0,2,271,0,181,-132
0,1,0,781,-1389,2170,-230,-70,-160,417.9230769230769,52,1,8,2166,0,171,42,1,461,1111
0,1,0,794,-941,1735,-274,-176,-98,402.74418604651163,43,1,4,1741,0,121,46,1,505,611
0,1,9,943,224,719,-242,-440,198,232.64102564102564,39,0,83,797,0,23,226,0,658,-59
0,1,30,572,-696,1268,-220,-209,-11,265.70212765957444,47,1,5,1266,0,77,71,0,262,369
0,1,18,527,660,-133,-174,-148,-26,109.0,12,0,131,12,0,33,19,0,175,313
0,1,0,1367,816,551,-331,-247,-84,180.67741935483872,31,0,2,551,0,76,0,1,1038,487
0,1,13,489,836,-347,-249,-174,-75,231.02702702702703,37,0,614,254,1,85,33,0,136,497
0,1,48,554,-928,1482,-201,-189,-12,337.5681818181818,44,1,2,1491,0,62,54,0,216,604
0,1,31,230,-204,434,-599,-505,-94,183.45454545454547,22,1,19,414,0,39,6,0,-102,-108
0,1,0,1848,908,940,-215,-246,31,210.0888888888889,45,0,13,948,0,30,70,1,1535,596
0,1,0,821,501,320,-384,-334,-50,128.6216216216216,37,0,58,361,0,178,145,1,468,145
0,1,0,1302,143,1159,-239,-585,346,460.85185185185185,27,0,18,1181,0,4,352,1,963,-196
0,1,6,227,-213,440,-573,-445,-128,139.7741935483871,31,1,4,427,0,76,12,0,-83,-95
0,1,25,470,202,268,-248,-519,271,146.10344827586206,29,0,19,290,0,2,275,0,160,-104
0,1,0,463,496,-33,-227,-273,46,188.62962962962962,27,0,271,223,1,8,71,1,168,206
0,1,34,1328,-611,1939,-222,-217,-5,371.7692307692308,52,1,2,1943,0,80,91,0,1029,300
0,1,0,1794,1261,533,-139,-189,50,235.77272727272728,22,0,16,538,0,7,71,1,1485,950
0,1,26,85,218,-133,-499,-507,8,70.0,27,0,168,50,1,55,78,0,-241,-114
0,1,63,151,213,-62,-386,-475,89,125.23076923076923,13,0,104,32,1,30,131,0,-142,-90
0,1,28,186,-227,413,-45,-75,30,143.46666666666667,30,1,18,426,0,75,27,0,-122,-64
0,1,0,609,183,426,-261,-383,122,227.6551724137931,29,0,106,534,1,4,129,1,318,-108
0,1,6,427,-485,912,-273,-168,-105,264.9714285714286,35,1,3,919,0,128,26,0,137,172
0,1,0,2009,1146,863,-226,-192,-34,269.15625,32,0,0,860,0,34,12,1,1731,867
0,1,6,1374,864,510,-317,-158,-159,171.41379310344828,29,0,2,515,0,124,5,0,1063,551
0,1,0,1328,827,501,-210,-196,-14,215.30434782608697,23,0,2,498,0,42,35,1,1002,504
0,1,0,1320,-1042,2362,-211,29,-240,403.2413793103448,58,1,4,2364,0,122,60,0,980,709
0,1,15,1946,1374,572,-213,-190,-23,193.06451612903226,31,0,12,572,0,61,53,0,-2285,-1710
0,1,0,995,-283,1278,-213,-300,87,458.89285714285717,28,1,9,1282,0,15,109,1,676,-49
0,1,0,538,-861,1399,-212,-189,-23,300.60869565217394,46,1,2,1401,0,53,41,0,209,521
0,1,0,1179,1014,165,-135,-116,-19,185.38709677419354,31,0,206,367,1,52,36,1,-1586,-1422
0,1,0,510,349,161,-140,-231,91,219.89795918367346,49,0,443,637,1,17,111,1,188,-3
1,1,15,517,-620,1137,-228,-138,-90,294.1621621621622,37,1,2,1138,0,75,50,0,180,306
1,1,19,1646,-1983,3629,-32,24,-56,440.35714285714283,84,1,11,3650,0,286,282,0,1350,1664
1,1,49,999,1365,-366,-88,-53,-35,98.20408163265306,49,0,444,78,0,39,67,0,703,1051
0,1,30,1451,1316,135,454,66,388,107.75,12,0,15,133,0,12,20,0,-1837,-1705
0,1,12,2014,2019,-5,461,97,364,80.02857142857142,35,0,134,145,1,56,41,0,1628,1630
0,1,0,470,551,-81,343,-31,374,71.78260869565217,46,0,218,107,1,106,104,0,-856,-940
1,1,27,260,-314,574,-536,-539,3,127.10344827586206,58,1,25,612,0,166,176,0,-133,-710
0,1,35,282,256,26,-17,-154,137,76.16666666666667,66,0,204,238,1,160,151,0,-88,-107
0,1,48,1986,1962,24,448,282,166,57.24390243902439,41,0,107,150,1,61,74,0,1616,1599
0,1,19,1768,654,1114,-124,-170,46,284.28205128205127,39,0,2,1115,0,53,102,0,1438,330
0,1,26,476,-531,1007,-86,-186,100,198.39285714285714,56,1,29,1030,0,58,168,0,177,183
0,1,0,2152,748,1404,-184,-218,34,319.72549019607845,51,0,105,1511,0,76,122,1,-2551,-1145
0,1,0,1463,1188,275,-229,-196,-33,215.30769230769232,13,0,5,277,0,28,2,1,-1848,-1571
0,1,16,1959,1269,690,-148,-171,23,210.3030303030303,33,0,2,693,0,44,75,0,1637,941
0,1,0,957,-514,1471,-168,-689,521,544.1724137931035,29,1,2,1479,0,4,519,1,631,219
0,1,0,858,-127,985,-256,-712,456,432.3703703703704,27,1,7,1006,0,16,514,1,550,-170
0,1,7,482,-625,1107,-223,-164,-59,265.04761904761904,42,1,1,1106,0,118,72,0,195,313
0,1,0,1091,604,487,-192,-150,-42,168.06896551724137,29,0,46,508,0,65,47,0,761,292
0,1,5,595,-1381,1976,-312,-135,-177,375.2307692307692,52,1,4,1971,0,83,9,0,246,1077
0,1,0,1536,942,594,-303,-233,-70,163.80555555555554,36,0,0,594,0,65,0,0,1243,648
0,1,29,1388,267,1121,-300,-371,71,312.0810810810811,37,0,4,1142,0,4,157,0,1092,-53
1,1,70,138,184,-46,-568,-650,82,79.51388888888889,72,0,73,68,1,249,367,0,-293,-298
0,1,32,776,771,5,-212,-217,5,83.45614035087719,57,0,232,213,1,121,138,0,454,457
1,1,0,1361,13,1348,-147,-771,624,203.76315789473685,76,0,19,1384,0,29,666,0,1026,-327
0,1,6,769,-1188,1957,-238,-110,-128,323.8360655737705,61,1,2,1940,0,129,71,0,430,872
0,1,34,205,1861,-1656,-498,-166,-332,328.19607843137254,51,0,1653,8,0,316,6,0,-109,1547
0,1,9,616,-433,1049,-245,-203,-42,261.25,40,1,15,1061,0,61,31,0,236,232
0,1,0,622,-681,1303,-222,-27,-195,368.36842105263156,38,1,57,1328,0,32,17,1,285,391
0,1,0,809,350,459,-241,-321,80,177.17857142857142,28,0,28,472,0,14,101,1,476,14
1,1,45,9,8,1,-741,-793,52,101.29729729729729,37,0,22,50,1,171,232,0,-320,-318
0,1,38,429,-623,1052,-210,-164,-46,164.06666666666666,90,1,217,1258,0,143,110,0,96,297
0,1,29,1103,1148,-45,-69,-74,5,79.93103448275862,58,0,182,153,1,154,162,0,774,822
1,1,0,534,407,127,-145,-92,-53,69.08695652173913,23,0,48,172,1,50,11,0,819,689
1,1,29,650,522,128,-189,-149,-40,51.30434782608695,23,0,21,145,0,32,6,0,935,804
0,1,0,1162,-963,2125,-189,-147,-42,352.75409836065575,61,1,2,2139,0,164,124,0,910,622
0,1,0,208,583,-375,-517,-250,-267,178.1,30,0,397,4,0,270,10,1,-67,314
0,1,43,157,1108,-951,-500,-136,-364,222.4468085106383,47,0,944,10,0,379,12,0,-140,805
0,1,0,632,-470,1102,-234,-284,50,380.0344827586207,29,1,4,1108,0,8,62,1,294,229
0,1,17,507,-876,1383,-264,-91,-173,369.05128205128204,39,1,5,1418,0,92,12,0,216,588
0,1,0,184,-212,396,-517,-122,-395,167.74074074074073,27,1,42,432,0,50,20,0,-186,-12
0,1,0,1173,551,622,-181,-259,78,407.9375,16,0,5,626,0,8,88,1,981,352
0,1,0,564,-474,1038,-200,-216,16,316.55882352941177,34,1,37,1073,0,46,65,1,291,129
0,1,43,257,-1344,1601,-288,-160,-128,296.90909090909093,55,1,9,1606,0,170,52,0,-44,1066
0,1,33,181,-1316,1497,-532,-114,-418,335.5744680851064,47,1,10,1511,0,428,14,0,-101,961
0,1,0,909,-398,1307,-185,-405,220,473.89285714285717,28,1,11,1320,0,2,232,1,627,43
0,1,6,601,-755,1356,-257,-168,-89,291.5869565217391,46,1,6,1349,0,173,84,0,300,388
0,1,0,292,272,20,-530,-541,11,32.0,3,0,5,25,1,2,14,0,1,-16
1,1,57,221,631,-410,-362,-268,-94,129.53125,32,0,412,22,0,119,35,0,-64,349
1,1,57,12,-1280,1292,-628,-101,-527,294.40425531914894,47,1,7,1292,0,522,9,0,-297,998
