,Unnamed: 0,player_mlb_id,playerID_LAHMAN,birthYear,birthMonth,birthDay,birthCountry,weight,height,bats,throws,debut,birthDate,year,years_after_debut,total_pa,total_bf,base_ended_inn,field_p,field_c,field_1b,field_2b,field_3b,field_ss,field_lf,field_cf,field_rf,batter_strikeout,pitcher_strikeout,batter_caught_stealing_3b,pitcher_caught_stealing_3b,batter_field_out,pitcher_field_out,batter_walk,pitcher_walk,batter_force_out,pitcher_force_out,batter_sac_fly,pitcher_sac_fly,batter_single,pitcher_single,batter_hit_by_pitch,pitcher_hit_by_pitch,batter_double,pitcher_double,batter_grounded_into_double_play,pitcher_grounded_into_double_play,batter_sac_bunt,pitcher_sac_bunt,batter_home_run,pitcher_home_run,batter_fielders_choice,pitcher_fielders_choice,batter_field_error,pitcher_field_error,batter_other_out,pitcher_other_out,batter_caught_stealing_2b,pitcher_caught_stealing_2b,batter_triple,pitcher_triple,batter_strikeout_double_play,pitcher_strikeout_double_play,batter_fielders_choice_out,pitcher_fielders_choice_out,batter_double_play,pitcher_double_play,batter_sac_fly_double_play,pitcher_sac_fly_double_play,batter_catcher_interf,pitcher_catcher_interf,batter_pickoff_caught_stealing_2b,pitcher_pickoff_caught_stealing_2b,batter_pickoff_2b,pitcher_pickoff_2b,batter_pickoff_caught_stealing_3b,pitcher_pickoff_caught_stealing_3b,batter_triple_play,pitcher_triple_play,batter_pickoff_1b,pitcher_pickoff_1b,batter_sac_bunt_double_play,pitcher_sac_bunt_double_play,batter_wild_pitch,pitcher_wild_pitch,batter_game_advisory,pitcher_game_advisory,batter_caught_stealing_home,pitcher_caught_stealing_home,batter_pickoff_3b,pitcher_pickoff_3b,batter_stolen_base_2b,pitcher_stolen_base_2b,batter_passed_ball,pitcher_passed_ball,batter_pickoff_caught_stealing_home,pitcher_pickoff_caught_stealing_home,batter_pickoff_error_3b,pitcher_pickoff_error_3b,batter_stolen_base_3b,pitcher_stolen_base_3b,batter_line_drive,pitcher_line_drive,batter_fly_ball,pitcher_fly_ball,batter_ground_ball,pitcher_ground_ball,batter_popup,pitcher_popup,hits,elig_pa,avg,tb,slg,obp,ops,woba,babip,k_rate,bb_rate,hr_rate,iso,xbh,rc,pa_per_k,pa_per_bb,positions_played,pitcher_hits_allowed,era_proxy,whip_proxy,baa,gb_rate,fb_rate,k_bb_ratio,avg_bf_per_outing,total_runs,fielding_att,mean_ba_on_field_att,errors,mean_ba_on_errors,field_pct,earned_runs,outs_recorded,inherited_runners,innings_pitched,ERA,primary_position
5228,5228,b9123fd6020d7ce08c9c11fe2fd0750901310635,8b76b2c918e63ee49f51bebf892861ad028b27da,1992,4,29,USA,195,72,L,L,7/5/2016,4/29/1992,2023,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,
5229,5229,5dcf8f0707b3cf2808227b309b4c786f07fd17a9,c0418032905c4b51ef7561e36e42e6e6cc2be558,1983,11,17,USA,205,74,R,R,5/25/2007,11/17/1983,2023,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,
5230,5230,35faeb5952b5f2f488d3a9278e2a3b57a2cf199c,a663f1784711a7eef5c5f07b122376846f2ba3db,1994,4,28,USA,212,74,L,L,8/28/2020,4/28/1994,2023,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,
5231,5231,24267dad266a032536486b2b6995824c979bfb51,364c15e93ff43cb67600d114c94026bac00cc1e2,1989,10,15,D.R.,155,75,R,R,7/24/2022,10/15/1989,2023,1,0,255,0,255,0,0,0,0,0,0,0,0,0,65,0,0,0,89,0,29,0,4,0,2,0,40,0,4,0,8,0,5,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,27,0,81,0,12,0,0,,0,,,,,,0.2549019607843137,0.1137254901960784,0.0196078431372549,,0,,,,1,53,0.0196078431372549,0.3215686274509804,0.2078431372549019,0.3647058823529411,0.0392156862745098,2.2413793103448274,3.662745098039216,,9.0,0.2094444444444444,,,,31.0,164.0,773.0,54.66666666666666,5.103658536585366,p
5232,5232,165fd9b7358e92833b4563e3588f3aa3076f823c,7eaa2310e151811865b5bd4c157a53314711d2f0,1990,5,30,USA,200,73,L,R,5/28/2017,5/30/1990,2023,6,0,161,0,161,0,0,0,0,0,0,0,0,0,47,0,0,0,62,0,12,0,2,0,3,0,17,0,0,0,7,0,0,0,0,0,6,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,41,0,30,0,6,0,0,,0,,,,,,0.2919254658385093,0.0745341614906832,0.0372670807453416,,0,,,,1,31,0.0372670807453416,0.2670807453416149,0.1925465838509316,0.3975155279503105,0.0683229813664596,3.9166666666666665,2.7577639751552794,,4.0,0.2065,,,,25.0,111.0,410.0,37.0,6.081081081081081,p
5233,5233,bf904b7c7b37961238f376325496c7fb67c275d8,b42bb1ad9f7307c93e00bf45b40083f49e12bfab,1994,3,30,USA,192,72,R,R,7/25/2016,3/30/1994,2023,7,723,0,0,0,0,0,0,6003,0,0,0,0,87,0,0,0,334,0,91,0,12,0,2,0,106,0,8,0,28,0,22,0,0,0,25,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,167,0,190,0,46,0,163,630,0.2587301587301587,274,0.4349206349206349,0.3623789764868603,0.7972996114074953,0.356058091286307,0.219047619047619,,,,0.1761904761904761,57,110.46984126984128,7.241379310344827,6.923076923076923,1,0,,,,,,,,102.0,426.0,0.1641948356807512,7.0,0.2281428571428571,0.9835680751173708,0.0,,0.0,0.0,0.0,3b
5234,5234,684bf47c01342de3287d24133b76890048be9bdd,ef0c3833cd04b1eeeb290ea222e9451dbec322b6,1991,7,26,USA,207,76,R,R,3/21/2019,7/26/1991,2023,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,
5235,5235,9059a5a840a42c6451c38c4e4f175157c3776499,61f5ef9560fd663e40f903660378028fc8650334,1998,2,2,USA,200,72,L,L,9/21/2022,2/2/1998,2023,1,455,0,1,0,0,0,0,0,0,255,356,3425,57,0,1,0,235,0,14,0,12,0,2,0,86,0,5,0,24,0,4,0,0,0,5,0,3,0,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,67,0,178,0,26,0,115,439,0.2619589977220957,154,0.3507972665148063,0.2945054945054945,0.6453027610203008,0.2874285714285715,0.2505694760820046,,,,0.0888382687927106,29,45.25284738041002,7.701754385964913,31.357142857142858,3,0,,,,,,,,47.0,447.0,0.3902937219730941,,,,0.0,,0.0,0.0,0.0,rf
5236,5236,fd67ccf8b23135c11534c5c4774bdc47f6f90b53,dbd3e2a8fdebc1734503e2d9bdba4132bcc2c5bf,1994,9,14,USA,205,73,L,L,4/3/2021,9/14/1994,2023,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,
5237,5237,9ed70b331bf6ba35c128bc982b6edbea0badb86e,d424b64c565cbb7483434fe687adabd03750413c,1980,8,8,USA,190,72,L,L,7/23/2005,8/8/1980,2023,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,
5238,5238,384fa0cceb5a2708535d0ab6a69307779176a6cf,05200433de6af1149f8b9105db56711918ede73d,1992,10,29,USA,222,76,R,R,4/12/2018,10/29/1992,2023,5,0,34,0,34,0,0,0,0,0,0,0,0,0,4,0,0,0,18,0,3,0,1,0,0,0,0,0,1,0,3,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,7,0,16,0,1,0,0,,0,,,,,,0.1176470588235294,0.088235294117647,0.088235294117647,,0,,,,1,6,0.088235294117647,0.2647058823529412,0.1764705882352941,0.5588235294117647,0.088235294117647,1.3333333333333333,6.676470588235294,,1.0,0.269,,,,4.0,24.0,51.0,8.0,4.5,p
5239,5239,15a6b409ec1b7895fe421b26b3a0b1778bc85095,cbcd991b366cc246bd9917b12f6468c9ae92a2e9,1992,6,19,Hong Kong,238,76,R,R,8/12/2016,6/19/1992,2023,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,
5240,5240,fddcb2b3b82f0b40cc04e1ddf9898f3dff3c41d6,ca01217d3575be9e9727f89b9a4f0a52d7627e8e,1992,9,19,Venezuela,225,73,R,R,5/26/2018,9/19/1992,2023,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,
5241,5241,0dfad3e2465c27c7a01b172df43e96a9343bc877,49efeecbbccbdf0c672a66bb34f1c9b86925a3c0,1995,12,27,USA,200,70,R,R,6/14/2022,12/27/1995,2023,1,106,0,0,0,0,65,0,814,0,0,0,0,22,0,0,0,43,0,11,0,3,0,2,0,12,0,4,0,3,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,12,0,35,0,3,0,15,92,0.1630434782608695,18,0.1956521739130435,0.2830188679245283,0.4786710418375718,0.2354716981132075,0.1630434782608695,,,,0.0326086956521739,3,5.086956521739131,4.181818181818182,8.363636363636363,2,0,,,,,,,,8.0,66.0,0.1883030303030303,1.0,0.2,0.9848484848484848,0.0,,0.0,0.0,0.0,3b
5242,5242,25b8003df2b0100006c7aea0b8729e07bb9d5a5d,5e6ef6a63c56a94c0477bc8ebfb2d3edd8cd7412,1998,4,5,USA,200,75,R,R,4/23/2022,4/5/1998,2023,1,0,152,0,152,0,0,0,0,0,0,0,0,0,31,0,0,0,64,0,12,0,8,0,1,0,23,0,0,0,9,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,28,0,47,0,7,0,0,,0,,,,,,0.2039473684210526,0.0789473684210526,0.0263157894736842,,0,,,,1,36,0.0263157894736842,0.3157894736842105,0.2368421052631578,0.4736842105263157,0.0657894736842105,2.583333333333333,4.052631578947368,,3.0,0.1636666666666666,,,,15.0,103.0,405.0,34.333333333333336,3.932038834951456,p
5243,5243,9444bf4ffa108d92aa403cee88980f53698e4e5a,6c075a4bdc4c5d732f9688082995f9152a9cdf60,1992,2,16,USA,195,72,R,R,9/2/2018,2/16/1992,2023,5,0,160,0,160,0,0,0,0,0,0,0,0,0,41,0,0,0,57,0,18,0,6,0,1,0,13,0,5,0,4,0,3,0,0,0,9,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,33,0,34,0,11,0,0,,0,,,,,,0.25625,0.1125,0.05625,,0,,,,1,26,0.05625,0.275,0.1625,0.39375,0.03125,2.2777777777777777,3.16875,,4.0,0.23625,,,,25.0,108.0,462.0,36.0,6.25,p
5244,5244,da998035fcfb70672ed3511eaf3e75fbb4aba619,499c04a1765ff9e2267952b5b0491f851e3f720a,1994,5,8,USA,212,77,R,R,6/11/2017,5/8/1994,2023,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,
5245,5245,7358ed1f5eb7d24f6aad2e10d97ec2f39e763ca7,efb9406b7d4a6356c75df0b3cbfd9698939b74e4,1987,12,22,USA,200,73,L,L,4/3/2011,12/22/1987,2023,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,
5246,5246,da0e4f7e3e161ad3ab224d18237c1184d368bb12,7646ef73aae3d22d00309b2acfec0be3d2e2701f,1995,1,29,USA,205,78,R,R,8/13/2020,1/29/1995,2023,3,0,127,0,127,0,0,0,0,0,0,0,0,0,24,0,0,0,51,0,13,0,1,0,3,0,18,0,1,0,4,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,29,0,33,0,8,0,0,,0,,,,,,0.1889763779527559,0.1023622047244094,0.0393700787401574,,0,,,,1,29,0.0393700787401574,0.3307086614173228,0.2283464566929134,0.4094488188976378,0.0708661417322834,1.8461538461538465,3.078740157480315,,4.0,0.23925,,,,20.0,79.0,393.0,26.33333333333333,6.835443037974684,p
5247,5247,ddcda75b13b030d7554c22a953aa0741e3d3a81b,50a659522f1a5aa32e6bd675343cfa2c59061f3c,1990,4,27,USA,230,76,R,R,5/3/2014,4/27/1990,2023,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,
5248,5248,473cc5ed31814e6679b13ccdcb951d9c70263796,4149ed049757f60159d2f14fd79a0bda4b38d1dd,1994,3,15,USA,205,70,R,R,6/23/2019,3/15/1994,2023,4,78,9,0,9,0,135,11,532,0,0,0,0,20,0,0,0,34,7,4,1,2,0,0,0,9,0,1,0,2,0,2,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,18,3,22,4,3,0,15,74,0.2027027027027027,29,0.3918918918918919,0.2564102564102564,0.6483021483021483,0.2875641025641026,0.1486486486486486,0.0,0.1111111111111111,0.1111111111111111,0.1891891891891891,6,7.445945945945946,3.7,18.5,4,1,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.7777777777777778,0.0,0.0,2.111111111111111,8.0,45.0,0.1648444444444444,4.0,0.21,0.9111111111111112,4.0,7.0,20.0,2.333333333333333,15.428571428571429,3b
5249,5249,8c7037e5fcbeb54c8b80309257a7eb4d17cde185,663ddea2532761bdb77ab024df81ce7c0bebc8cc,1987,12,18,USA,205,72,L,L,6/6/2011,12/18/1987,2023,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,
5250,5250,a780aca9388b5a7fb1dd5e25ce58cc2a737759e7,96e525d2afc559814b5e6593f8abaa2904e018da,1998,8,29,USA,212,74,R,R,9/5/2022,8/29/1998,2023,1,0,668,0,668,0,0,0,0,0,0,0,0,0,176,0,0,0,232,0,55,0,8,0,2,0,95,0,9,0,34,0,16,0,0,0,26,0,2,0,1,0,1,0,2,0,2,0,1,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,94,0,221,0,20,0,0,,0,,,,,,0.2634730538922156,0.0823353293413173,0.0389221556886227,,0,,,,1,157,0.0389221556886227,0.3173652694610778,0.2350299401197604,0.3592814371257485,0.0568862275449101,3.2,11.832335329341316,,15.0,0.2261333333333333,,,,84.0,436.0,1394.0,145.33333333333334,5.20183486238532,p
5251,5251,70e1d92abb87036fac1fc12cdb769d2df0938529,0ef157349dd74f9ce1c4bee3a834af9503544035,1992,7,13,USA,223,73,L,L,8/26/2019,7/13/1992,2023,4,377,0,1,0,0,501,0,0,0,764,0,1849,100,0,0,0,158,0,29,0,1,0,2,0,42,0,2,0,19,0,6,0,1,0,14,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,85,0,91,0,19,0,76,345,0.2202898550724637,139,0.4028985507246377,0.2838196286472148,0.6867181793718525,0.3023342175066313,0.1797101449275362,,,,0.1826086956521739,34,42.30434782608695,3.45,11.89655172413793,3,0,,,,,,,,54.0,326.0,0.3665705521472392,,,,0.0,,0.0,0.0,0.0,rf
5252,5252,eb07e64a1cafb5335153bf33e56060ca0be95024,06ba3901974c82461d23d5fa57d87a2bb5c9fcc9,1984,6,16,USA,285,76,R,R,7/29/2005,6/16/1984,2023,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,
5253,5253,bfffb70b83aa305ea467a536c0938798b1bfc298,86d4b08ed0f4c8dfb07292b157dbbe4c5eddc89d,1993,11,17,USA,185,75,R,R,7/26/2020,11/17/1993,2023,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,
5254,5254,97a644a09672c8e47ec21218e79e175bd69513ed,dd7b8a16b8f6b70751b88d777715474fa570022f,1987,4,3,USA,230,75,L,L,5/27/2008,4/3/1987,2023,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,
5255,5255,f6a7de4f155d53a6d4bdcb1c22b94f37b8edf5c1,c3e9320b96c5d0e890163fb235879026c15419fc,1997,6,26,USA,215,74,L,L,8/8/2021,6/26/1997,2023,2,0,120,0,120,0,0,0,0,0,0,0,0,0,22,0,0,0,45,0,9,0,6,0,2,0,17,0,3,0,9,0,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,18,0,42,0,3,0,0,,0,,,,,,0.1833333333333333,0.075,0.0166666666666666,,0,,,,1,28,0.0166666666666666,0.3083333333333333,0.2333333333333333,0.425,0.0916666666666666,2.4444444444444446,3.3,,4.0,0.157,,,,17.0,77.0,341.0,25.666666666666668,5.961038961038961,p
5256,5256,22cc2eb3ece81074e6dbd5efe2dbd5d10afb5840,61441db1f5c06690f94ef9dbf562a90beab5d839,1998,2,9,D.R.,180,70,B,R,7/7/2021,2/9/1998,2023,2,84,0,1,0,0,0,466,60,185,0,0,130,21,0,0,0,38,0,5,0,1,0,0,0,11,0,2,0,2,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,13,0,30,0,3,0,13,78,0.1666666666666666,15,0.1923076923076923,0.238095238095238,0.4304029304029304,0.205,0.1666666666666666,,,,0.0256410256410256,2,3.4615384615384617,3.7142857142857135,15.6,4,0,,,,,,,,6.0,71.0,0.2434714285714285,2.0,0.0615,0.971830985915493,0.0,,0.0,0.0,0.0,2b
5257,5257,a8bb5bb25de0ae8cdcf2ead3b205f91e19453a23,e2b34f089959d68775b526b688415eb0b43d2e94,1992,1,4,USA,230,77,R,R,4/17/2015,1/4/1992,2023,8,335,0,0,0,0,248,0,0,0,41,0,1736,67,0,0,0,148,0,28,0,1,0,0,0,50,0,6,0,10,0,6,0,0,0,10,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,74,0,88,0,12,0,70,307,0.2280130293159609,110,0.3583061889250814,0.3104477611940298,0.6687539501191113,0.304,0.1954397394136807,,,,0.1302931596091205,20,35.11400651465798,4.582089552238806,10.964285714285714,3,0,,,,,,,,34.0,207.0,0.3532718446601942,2.0,0.4499999999999999,0.9903381642512076,0.0,,0.0,0.0,0.0,rf
5258,5258,f006b67e6b2b2c811baf7a5e69c36e002ce02adc,1b0d023f2683935bbec3ca352ac4f7e203dddc23,1997,8,19,USA,225,75,L,L,7/31/2020,8/19/1997,2023,3,0,68,0,68,0,0,0,0,0,0,0,0,0,16,0,0,0,28,0,2,0,1,0,0,0,15,0,1,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,12,0,26,0,2,0,0,,0,,,,,,0.2352941176470588,0.0294117647058823,0.0147058823529411,,0,,,,1,19,0.0147058823529411,0.3088235294117647,0.2794117647058823,0.4264705882352941,0.0441176470588235,8.0,11.897058823529411,,2.0,0.2115,,,,6.0,46.0,120.0,15.333333333333334,3.5217391304347823,p
5259,5259,04e02aac109366087b68730c404cba4490f3b96b,88503f4028e21af2e595143eccc2b8da8b09ebaf,1989,5,11,USA,200,75,R,R,5/24/2014,5/11/1989,2023,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,
